"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex"
"syn60959863","ISPY2_963303.nii.gz","1","application/gzip","24903","3505996","1718281366582","3505996","1718281366582","syn60958853","https://www.synapse.org/#!Synapse:syn60959863.1","82c448cedb77f87d71e4195fe75d9049"
"syn60960307","ISPY2_333145.nii.gz","1","application/gzip","24917","3505996","1718282220553","3505996","1718282220553","syn60958853","https://www.synapse.org/#!Synapse:syn60960307.1","dd0adfb50d55b29d8dbe704daa9b212c"
"syn60959451","ISPY2_168044.nii.gz","1","application/gzip","24920","3505996","1718280899892","3505996","1718280899892","syn60958853","https://www.synapse.org/#!Synapse:syn60959451.1","173506d5ebe0507a2c5f7172ae71da17"
"syn60959964","NACT_13.nii.gz","1","application/gzip","24934","3505996","1718281549954","3505996","1718281549954","syn60958853","https://www.synapse.org/#!Synapse:syn60959964.1","2bed99558e86be4f358e36b0d75bec76"
"syn60960178","ISPY2_517446.nii.gz","1","application/gzip","24949","3505996","1718281965563","3505996","1718281965563","syn60958853","https://www.synapse.org/#!Synapse:syn60960178.1","b4058f6d3b5974106423020d1cff5ac1"
"syn60960149","NACT_28.nii.gz","1","application/gzip","24968","3505996","1718281907477","3505996","1718281907477","syn60958853","https://www.synapse.org/#!Synapse:syn60960149.1","a7e54c82dbc6405f4e1ede7344f74bd0"
"syn60959160","ISPY2_709559.nii.gz","1","application/gzip","25026","3505996","1718280649839","3505996","1718280649839","syn60958853","https://www.synapse.org/#!Synapse:syn60959160.1","6a040b55d7befa7b5309ffd5f1408feb"
"syn60959387","ISPY2_554577.nii.gz","1","application/gzip","25040","3505996","1718280844411","3505996","1718280844411","syn60958853","https://www.synapse.org/#!Synapse:syn60959387.1","880bd88ed4b86f8fe05deecdc89c37b1"
"syn60960387","ISPY2_266840.nii.gz","1","application/gzip","25056","3505996","1718282370432","3505996","1718282370432","syn60958853","https://www.synapse.org/#!Synapse:syn60960387.1","83442dd5d6dc56e5e12ad8672476d310"
"syn60959248","ISPY2_697098.nii.gz","1","application/gzip","25093","3505996","1718280726856","3505996","1718280726856","syn60958853","https://www.synapse.org/#!Synapse:syn60959248.1","33cb987d01b56ab6fc6ad10e436e2f8e"
"syn60960331","ISPY2_150547.nii.gz","1","application/gzip","25104","3505996","1718282265409","3505996","1718282265409","syn60958853","https://www.synapse.org/#!Synapse:syn60960331.1","7634fe1b4edde45f02b1501a1521edd8"
"syn60959087","ISPY2_635862.nii.gz","1","application/gzip","25131","3505996","1718280585877","3505996","1718280585877","syn60958853","https://www.synapse.org/#!Synapse:syn60959087.1","4913b1bf607f7484349d7a77d266c4ba"
"syn60959873","ISPY2_376676.nii.gz","1","application/gzip","25161","3505996","1718281380856","3505996","1718281380856","syn60958853","https://www.synapse.org/#!Synapse:syn60959873.1","d066126b7aa072718d3eb582a3c15db1"
"syn60959233","ISPY2_299962.nii.gz","1","application/gzip","25220","3505996","1718280713601","3505996","1718280713601","syn60958853","https://www.synapse.org/#!Synapse:syn60959233.1","8ff0f0f1a6d0d1f7271bfa4b8cf950e6"
"syn60959437","ISPY1_1199.nii.gz","1","application/gzip","25231","3505996","1718280887703","3505996","1718280887703","syn60958853","https://www.synapse.org/#!Synapse:syn60959437.1","a1b3bc41203a59431195426f29a1900b"
"syn60959452","ISPY2_651145.nii.gz","1","application/gzip","25248","3505996","1718280900777","3505996","1718280900777","syn60958853","https://www.synapse.org/#!Synapse:syn60959452.1","46f09d99c197f21bc592132cd40af221"
"syn60960342","ISPY2_182346.nii.gz","1","application/gzip","25269","3505996","1718282288595","3505996","1718282288595","syn60958853","https://www.synapse.org/#!Synapse:syn60960342.1","fb8a2730aa7907cd47327333eac11bdc"
"syn60959370","ISPY2_971492.nii.gz","1","application/gzip","25275","3505996","1718280829606","3505996","1718280829606","syn60958853","https://www.synapse.org/#!Synapse:syn60959370.1","3cec81a5aecabca345135313923175c2"
"syn60959006","ISPY2_950131.nii.gz","1","application/gzip","25282","3505996","1718280517136","3505996","1718280517136","syn60958853","https://www.synapse.org/#!Synapse:syn60959006.1","339a736cc4c54889bb135f66256bb443"
"syn60959592","ISPY2_860243.nii.gz","1","application/gzip","25341","3505996","1718281023162","3505996","1718281023162","syn60958853","https://www.synapse.org/#!Synapse:syn60959592.1","ec53268e767263606fce1670a9777583"
"syn60960401","ISPY2_575457.nii.gz","1","application/gzip","25345","3505996","1718282398129","3505996","1718282398129","syn60958853","https://www.synapse.org/#!Synapse:syn60960401.1","b4fcc4e8ba5d080ee6a23ab99da2ea67"
"syn60959830","NACT_08.nii.gz","1","application/gzip","25370","3505996","1718281328931","3505996","1718281328931","syn60958853","https://www.synapse.org/#!Synapse:syn60959830.1","06b9d636f2a7437558212765a1fda578"
"syn60960033","ISPY2_496205.nii.gz","1","application/gzip","25382","3505996","1718281687763","3505996","1718281687763","syn60958853","https://www.synapse.org/#!Synapse:syn60960033.1","6fb31005c75c1becccb13631a146c593"
"syn60959507","ISPY2_571995.nii.gz","1","application/gzip","25387","3505996","1718280948512","3505996","1718280948512","syn60958853","https://www.synapse.org/#!Synapse:syn60959507.1","82ddc681c737ef3d47c8cf951a0a494f"
"syn60959558","ISPY2_790070.nii.gz","1","application/gzip","25389","3505996","1718280993237","3505996","1718280993237","syn60958853","https://www.synapse.org/#!Synapse:syn60959558.1","41526267b732b09581686b296a6890d3"
"syn60959925","ISPY2_152197.nii.gz","1","application/gzip","25463","3505996","1718281474486","3505996","1718281474486","syn60958853","https://www.synapse.org/#!Synapse:syn60959925.1","a0f1b44884f38162755c151d11461bf7"
"syn60960161","ISPY2_524170.nii.gz","1","application/gzip","25526","3505996","1718281931176","3505996","1718281931176","syn60958853","https://www.synapse.org/#!Synapse:syn60960161.1","ebac56e4e3f4c3b10e4113558591f645"
"syn60959276","ISPY2_384830.nii.gz","1","application/gzip","25547","3505996","1718280749550","3505996","1718280749550","syn60958853","https://www.synapse.org/#!Synapse:syn60959276.1","f4df23983d771195fb101c481051b697"
"syn60959123","ISPY1_1174.nii.gz","1","application/gzip","25693","3505996","1718280617417","3505996","1718280617417","syn60958853","https://www.synapse.org/#!Synapse:syn60959123.1","1098cbfa72392ec8f3f433884721b0c4"
"syn60960234","ISPY2_698094.nii.gz","1","application/gzip","25701","3505996","1718282071544","3505996","1718282071544","syn60958853","https://www.synapse.org/#!Synapse:syn60960234.1","2d7b9f16ae4ac2dee397d4ee76cdb0a3"
"syn60959001","ISPY2_240035.nii.gz","1","application/gzip","25767","3505996","1718280512850","3505996","1718280512850","syn60958853","https://www.synapse.org/#!Synapse:syn60959001.1","44a3b57844a60636d8f906bb0d933d4c"
"syn60959763","ISPY2_128675.nii.gz","1","application/gzip","25801","3505996","1718281218032","3505996","1718281218032","syn60958853","https://www.synapse.org/#!Synapse:syn60959763.1","664065fbdccad8e923972dee76a92e13"
"syn60959413","ISPY2_857165.nii.gz","1","application/gzip","25839","3505996","1718280867104","3505996","1718280867104","syn60958853","https://www.synapse.org/#!Synapse:syn60959413.1","a27526da38d33b389db234e32349a17d"
"syn60959104","ISPY2_371528.nii.gz","1","application/gzip","25849","3505996","1718280600806","3505996","1718280600806","syn60958853","https://www.synapse.org/#!Synapse:syn60959104.1","70019dfe709acec11bd265fbc73b11f5"
"syn60959905","ISPY2_820807.nii.gz","1","application/gzip","25852","3505996","1718281437064","3505996","1718281437064","syn60958853","https://www.synapse.org/#!Synapse:syn60959905.1","e2dda11ba7d56ae43861e8ed7d598f2c"
"syn60958929","ISPY2_154293.nii.gz","1","application/gzip","25867","3505996","1718280455478","3505996","1718280455478","syn60958853","https://www.synapse.org/#!Synapse:syn60958929.1","b98e7264ca3d2cbf04442416e09b4fb7"
"syn60959971","ISPY2_149654.nii.gz","1","application/gzip","25885","3505996","1718281564203","3505996","1718281564203","syn60958853","https://www.synapse.org/#!Synapse:syn60959971.1","c1c2712107c77cb8bafe316084360a5a"
"syn60959043","ISPY2_700549.nii.gz","1","application/gzip","25904","3505996","1718280547714","3505996","1718280547714","syn60958853","https://www.synapse.org/#!Synapse:syn60959043.1","37810af0a3f6c75ca5360bb4dac41ddf"
"syn60959071","ISPY2_497010.nii.gz","1","application/gzip","26010","3505996","1718280571871","3505996","1718280571871","syn60958853","https://www.synapse.org/#!Synapse:syn60959071.1","47db2a4bf31c9b406a43166ba4f6c519"
"syn60960425","ISPY2_104384.nii.gz","1","application/gzip","26111","3505996","1718282446485","3505996","1718282446485","syn60958853","https://www.synapse.org/#!Synapse:syn60960425.1","e95fb73c6110b1da7587174c886e3791"
"syn60959356","ISPY2_932200.nii.gz","1","application/gzip","26261","3505996","1718280817217","3505996","1718280817217","syn60958853","https://www.synapse.org/#!Synapse:syn60959356.1","424905b82796810a98332299c5511820"
"syn60959792","ISPY2_685753.nii.gz","1","application/gzip","26332","3505996","1718281270321","3505996","1718281270321","syn60958853","https://www.synapse.org/#!Synapse:syn60959792.1","d63dcd53e25c29b4147700ced0e645b9"
"syn60960402","ISPY2_148357.nii.gz","1","application/gzip","26433","3505996","1718282400086","3505996","1718282400086","syn60958853","https://www.synapse.org/#!Synapse:syn60960402.1","6401c829883d86f8364c129a17b25c9e"
"syn60959048","ISPY2_609151.nii.gz","1","application/gzip","26481","3505996","1718280552035","3505996","1718280552035","syn60958853","https://www.synapse.org/#!Synapse:syn60959048.1","e3af7570bb4f4ba5b6e2343595c12637"
"syn60959715","ISPY2_366120.nii.gz","1","application/gzip","26570","3505996","1718281127360","3505996","1718281127360","syn60958853","https://www.synapse.org/#!Synapse:syn60959715.1","c42c15d4b296f048674b202513c52505"
"syn60959152","ISPY2_395076.nii.gz","1","application/gzip","26630","3505996","1718280642842","3505996","1718280642842","syn60958853","https://www.synapse.org/#!Synapse:syn60959152.1","74f739df2c277838878d7e0ccb5dce8d"
"syn60959987","ISPY2_506623.nii.gz","1","application/gzip","26650","3505996","1718281595538","3505996","1718281595538","syn60958853","https://www.synapse.org/#!Synapse:syn60959987.1","bf9b211ee4062603e93591b4145f58a7"
"syn60960057","ISPY2_227881.nii.gz","1","application/gzip","26698","3505996","1718281733309","3505996","1718281733309","syn60958853","https://www.synapse.org/#!Synapse:syn60960057.1","911bdf1faf3dc4bf3c31c8fe70895540"
"syn60959432","ISPY2_955035.nii.gz","1","application/gzip","26708","3505996","1718280883391","3505996","1718280883391","syn60958853","https://www.synapse.org/#!Synapse:syn60959432.1","56e3461ccc71d4e470d736100d980f3a"
"syn60959734","ISPY2_539291.nii.gz","1","application/gzip","26789","3505996","1718281160071","3505996","1718281160071","syn60958853","https://www.synapse.org/#!Synapse:syn60959734.1","073b9b5fc0642a6a6ad1e2b1cec07b93"
"syn60959380","ISPY2_727255.nii.gz","1","application/gzip","26875","3505996","1718280838369","3505996","1718280838369","syn60958853","https://www.synapse.org/#!Synapse:syn60959380.1","3e2f853e65df1e1554546dbffcf69f51"
"syn60959541","ISPY2_894491.nii.gz","1","application/gzip","27039","3505996","1718280978397","3505996","1718280978397","syn60958853","https://www.synapse.org/#!Synapse:syn60959541.1","bfdb46db46729dabed0dd002e5ff0f17"
"syn60960235","ISPY2_240957.nii.gz","1","application/gzip","27150","3505996","1718282073531","3505996","1718282073531","syn60958853","https://www.synapse.org/#!Synapse:syn60960235.1","4bd053c13984b90511fcda3fb46b4f6c"
"syn60958884","ISPY2_151230.nii.gz","1","application/gzip","27226","3505996","1718280418347","3505996","1718280418347","syn60958853","https://www.synapse.org/#!Synapse:syn60958884.1","3cdac8b4c2c3c5a7f9953445163bb5e6"
"syn60960068","ISPY2_810965.nii.gz","1","application/gzip","27432","3505996","1718281754857","3505996","1718281754857","syn60958853","https://www.synapse.org/#!Synapse:syn60960068.1","8b599488fa0ccbb3d7cdd7225c4b5c48"
"syn60958950","ISPY2_942017.nii.gz","1","application/gzip","27559","3505996","1718280472271","3505996","1718280472271","syn60958853","https://www.synapse.org/#!Synapse:syn60958950.1","6239f398f3045aca7d3cd0f3edf259e3"
"syn60959564","NACT_30.nii.gz","1","application/gzip","27677","3505996","1718280998562","3505996","1718280998562","syn60958853","https://www.synapse.org/#!Synapse:syn60959564.1","e05aaab6fd030be5442c15b3cc6c5128"
"syn60959423","ISPY2_628692.nii.gz","1","application/gzip","27781","3505996","1718280875612","3505996","1718280875612","syn60958853","https://www.synapse.org/#!Synapse:syn60959423.1","cb6df7d7c27d3efea04dec61e312ba8d"
"syn60959291","ISPY2_429220.nii.gz","1","application/gzip","27929","3505996","1718280760738","3505996","1718280760738","syn60958853","https://www.synapse.org/#!Synapse:syn60959291.1","7632cbe9db351b0f2fe3abae6dc12006"
"syn60959551","ISPY2_775346.nii.gz","1","application/gzip","27942","3505996","1718280987060","3505996","1718280987060","syn60958853","https://www.synapse.org/#!Synapse:syn60959551.1","47161ede06e92e39cd9db04195ebefc4"
"syn60960185","ISPY2_172366.nii.gz","1","application/gzip","28071","3505996","1718281980126","3505996","1718281980126","syn60958853","https://www.synapse.org/#!Synapse:syn60960185.1","9faff25fe72cc9829546e57aafda4dd9"
"syn60958898","NACT_29.nii.gz","1","application/gzip","28109","3505996","1718280428844","3505996","1718280428844","syn60958853","https://www.synapse.org/#!Synapse:syn60958898.1","a39dbad49debc98259e5be2d8d03f31e"
"syn60959608","ISPY2_924895.nii.gz","1","application/gzip","28147","3505996","1718281037174","3505996","1718281037174","syn60958853","https://www.synapse.org/#!Synapse:syn60959608.1","f157bf34aaf4e65f0b96bc042afb02b3"
"syn60960313","ISPY2_828199.nii.gz","1","application/gzip","28219","3505996","1718282232821","3505996","1718282232821","syn60958853","https://www.synapse.org/#!Synapse:syn60960313.1","d3fc63d071b3a37c9146e38891b3f42b"
"syn60960380","ISPY2_435279.nii.gz","1","application/gzip","28349","3505996","1718282356262","3505996","1718282356262","syn60958853","https://www.synapse.org/#!Synapse:syn60960380.1","f9f883f01cb91a075197819c213d0b5a"
"syn60960219","ISPY2_884266.nii.gz","1","application/gzip","28488","3505996","1718282040914","3505996","1718282040914","syn60958853","https://www.synapse.org/#!Synapse:syn60960219.1","f29f0700a8ae4f3e15007c0f89e0bf8f"
"syn60959581","ISPY2_847272.nii.gz","1","application/gzip","28491","3505996","1718281013533","3505996","1718281013533","syn60958853","https://www.synapse.org/#!Synapse:syn60959581.1","1f7505ec89cda8a3409261f76bce02e7"
"syn60959258","ISPY2_220925.nii.gz","1","application/gzip","28565","3505996","1718280735612","3505996","1718280735612","syn60958853","https://www.synapse.org/#!Synapse:syn60959258.1","a9f0e8f6d1534fc2289c0e512d772f64"
"syn60959362","ISPY2_934906.nii.gz","1","application/gzip","28617","3505996","1718280822376","3505996","1718280822376","syn60958853","https://www.synapse.org/#!Synapse:syn60959362.1","3fc6f19576b79179f974b76c17919670"
"syn60960356","ISPY2_489504.nii.gz","1","application/gzip","28683","3505996","1718282308332","3505996","1718282308332","syn60958853","https://www.synapse.org/#!Synapse:syn60960356.1","747c079ff48d4d5ab38f6d7bc50d24a7"
"syn60959892","ISPY2_196024.nii.gz","1","application/gzip","28687","3505996","1718281410522","3505996","1718281410522","syn60958853","https://www.synapse.org/#!Synapse:syn60959892.1","768b0527c83e02d50a11416bcc1fe6b7"
"syn60960021","ISPY2_474874.nii.gz","1","application/gzip","28755","3505996","1718281664209","3505996","1718281664209","syn60958853","https://www.synapse.org/#!Synapse:syn60960021.1","96d36a9204b771832ecd11fcc0668069"
"syn60959128","ISPY1_1166.nii.gz","1","application/gzip","28811","3505996","1718280622088","3505996","1718280622088","syn60958853","https://www.synapse.org/#!Synapse:syn60959128.1","7de5bc37893503b6aee28432ae9c20f4"
"syn60959623","ISPY2_180663.nii.gz","1","application/gzip","28916","3505996","1718281050250","3505996","1718281050250","syn60958853","https://www.synapse.org/#!Synapse:syn60959623.1","f23b6f00f72053a446aef3ed0855a262"
"syn60959191","ISPY2_386664.nii.gz","1","application/gzip","28955","3505996","1718280677009","3505996","1718280677009","syn60958853","https://www.synapse.org/#!Synapse:syn60959191.1","a9dae13125b742c1c349d490af02c79e"
"syn60960013","ISPY2_638126.nii.gz","1","application/gzip","29070","3505996","1718281648269","3505996","1718281648269","syn60958853","https://www.synapse.org/#!Synapse:syn60960013.1","124fda3af4838d5d60325071223c5c2f"
"syn60959150","ISPY1_1056.nii.gz","1","application/gzip","29082","3505996","1718280641056","3505996","1718280641056","syn60958853","https://www.synapse.org/#!Synapse:syn60959150.1","9be86889a03483b1a7881146706adbed"
"syn60959375","DUKE_103.nii.gz","1","application/gzip","29340","3505996","1718280833991","3505996","1718280833991","syn60958853","https://www.synapse.org/#!Synapse:syn60959375.1","d3c5dd5bf93e13ec0efa2ffdb4bf9046"
"syn60959794","ISPY2_783427.nii.gz","1","application/gzip","29382","3505996","1718281274582","3505996","1718281274582","syn60958853","https://www.synapse.org/#!Synapse:syn60959794.1","be0d03ffe45ca4c2fd0e57a47542bbc7"
"syn60959141","ISPY2_745633.nii.gz","1","application/gzip","29504","3505996","1718280633307","3505996","1718280633307","syn60958853","https://www.synapse.org/#!Synapse:syn60959141.1","48ab71d8ad67107ced1c4e19806e544a"
"syn60959993","ISPY1_1181.nii.gz","1","application/gzip","29551","3505996","1718281607685","3505996","1718281607685","syn60958853","https://www.synapse.org/#!Synapse:syn60959993.1","25fa41b090392673891f5d2793f65e7c"
"syn60959612","DUKE_144.nii.gz","1","application/gzip","29623","3505996","1718281040780","3505996","1718281040780","syn60958853","https://www.synapse.org/#!Synapse:syn60959612.1","3806f671e5d705126bdb3cc030784db7"
"syn60958947","ISPY2_579881.nii.gz","1","application/gzip","29632","3505996","1718280469700","3505996","1718280469700","syn60958853","https://www.synapse.org/#!Synapse:syn60958947.1","05dc74c91ccfe37486649c307c7cfae1"
"syn60959088","ISPY2_318293.nii.gz","1","application/gzip","29678","3505996","1718280586719","3505996","1718280586719","syn60958853","https://www.synapse.org/#!Synapse:syn60959088.1","30189586923857d31a23db73efa4ae73"
"syn60958965","ISPY2_703455.nii.gz","1","application/gzip","29695","3505996","1718280483520","3505996","1718280483520","syn60958853","https://www.synapse.org/#!Synapse:syn60958965.1","60e5df328cc22bb1f2ff7885a479f45c"
"syn60959272","ISPY2_407539.nii.gz","1","application/gzip","30442","3505996","1718280747848","3505996","1718280747848","syn60958853","https://www.synapse.org/#!Synapse:syn60959272.1","ec6dfd1096c5bb6f0339d8b658c70299"
"syn60960047","ISPY2_578975.nii.gz","1","application/gzip","30487","3505996","1718281717452","3505996","1718281717452","syn60958853","https://www.synapse.org/#!Synapse:syn60960047.1","7bc98c7d5e046a7d67d9949183d9f915"
"syn60959824","ISPY2_789497.nii.gz","1","application/gzip","30491","3505996","1718281316828","3505996","1718281316828","syn60958853","https://www.synapse.org/#!Synapse:syn60959824.1","221de1458f47cc28c02826d7a32e55df"
"syn60959453","ISPY2_255535.nii.gz","1","application/gzip","30515","3505996","1718280901708","3505996","1718280901708","syn60958853","https://www.synapse.org/#!Synapse:syn60959453.1","8a9215d26f65062cdcd5becefb0cac59"
"syn60960232","ISPY2_178815.nii.gz","1","application/gzip","30636","3505996","1718282067686","3505996","1718282067686","syn60958853","https://www.synapse.org/#!Synapse:syn60960232.1","02a160bc3328483017d0d3030635409f"
"syn60960295","ISPY2_943879.nii.gz","1","application/gzip","30649","3505996","1718282197067","3505996","1718282197067","syn60958853","https://www.synapse.org/#!Synapse:syn60960295.1","fe00e006689a88c3f87ee2a7b1316558"
"syn60959708","ISPY2_495440.nii.gz","1","application/gzip","30703","3505996","1718281121369","3505996","1718281121369","syn60958853","https://www.synapse.org/#!Synapse:syn60959708.1","e03a4db24dbb0183c5946633ea821a8e"
"syn60959538","DUKE_735.nii.gz","1","application/gzip","30754","3505996","1718280975702","3505996","1718280975702","syn60958853","https://www.synapse.org/#!Synapse:syn60959538.1","e9ee80aa4c5daee071a12402314d1b45"
"syn60959587","ISPY2_941926.nii.gz","1","application/gzip","30830","3505996","1718281018809","3505996","1718281018809","syn60958853","https://www.synapse.org/#!Synapse:syn60959587.1","8576aeca080d4be5d6a37e17bb8e854e"
"syn60960080","ISPY1_1221.nii.gz","1","application/gzip","30853","3505996","1718281779598","3505996","1718281779598","syn60958853","https://www.synapse.org/#!Synapse:syn60960080.1","3260214223df8f7b9dd8598c36215fd0"
"syn60958991","ISPY2_228340.nii.gz","1","application/gzip","31106","3505996","1718280504161","3505996","1718280504161","syn60958853","https://www.synapse.org/#!Synapse:syn60958991.1","c8a422a7c1f1b768022e0fe46792a876"
"syn60959253","ISPY2_316996.nii.gz","1","application/gzip","31177","3505996","1718280731227","3505996","1718280731227","syn60958853","https://www.synapse.org/#!Synapse:syn60959253.1","521c1867b7211652d52fe7f8450c8a91"
"syn60960262","ISPY2_771443.nii.gz","1","application/gzip","31306","3505996","1718282129706","3505996","1718282129706","syn60958853","https://www.synapse.org/#!Synapse:syn60960262.1","9a2de1d328ba3f1510ab9cad2082a008"
"syn60960274","ISPY2_117707.nii.gz","1","application/gzip","31315","3505996","1718282154224","3505996","1718282154224","syn60958853","https://www.synapse.org/#!Synapse:syn60960274.1","61297eaee6bedfdad6e1fea98b957134"
"syn60959808","ISPY2_330134.nii.gz","1","application/gzip","31337","3505996","1718281301154","3505996","1718281301154","syn60958853","https://www.synapse.org/#!Synapse:syn60959808.1","e6aa704c3d1ee5ee07773ef7a9a6a9ce"
"syn60960034","ISPY2_614434.nii.gz","1","application/gzip","31351","3505996","1718281689739","3505996","1718281689739","syn60958853","https://www.synapse.org/#!Synapse:syn60960034.1","d9fedeaf32cc7b074a934bb05a33ad20"
"syn60959369","ISPY2_802105.nii.gz","1","application/gzip","31454","3505996","1718280828671","3505996","1718280828671","syn60958853","https://www.synapse.org/#!Synapse:syn60959369.1","9aab19175e15740e8f30667d649c10af"
"syn60959314","ISPY2_454808.nii.gz","1","application/gzip","31513","3505996","1718280780794","3505996","1718280780794","syn60958853","https://www.synapse.org/#!Synapse:syn60959314.1","028151dd8cceefd6e0304cd546fbde94"
"syn60959462","ISPY2_229824.nii.gz","1","application/gzip","31529","3505996","1718280909789","3505996","1718280909789","syn60958853","https://www.synapse.org/#!Synapse:syn60959462.1","12a74360817d41d0ad1408bc30e9f4d3"
"syn60959489","ISPY2_712276.nii.gz","1","application/gzip","31595","3505996","1718280932935","3505996","1718280932935","syn60958853","https://www.synapse.org/#!Synapse:syn60959489.1","e83a50995af6d0958fea29ad2d60a5e3"
"syn60959409","ISPY2_388581.nii.gz","1","application/gzip","31602","3505996","1718280863591","3505996","1718280863591","syn60958853","https://www.synapse.org/#!Synapse:syn60959409.1","862ce92eba757909dcf701368b8b2dcc"
"syn60959421","ISPY2_301665.nii.gz","1","application/gzip","31761","3505996","1718280873966","3505996","1718280873966","syn60958853","https://www.synapse.org/#!Synapse:syn60959421.1","bf3e7be176ce9c1c5b35e29f90c46d26"
"syn60958907","ISPY2_391942.nii.gz","1","application/gzip","31775","3505996","1718280436561","3505996","1718280436561","syn60958853","https://www.synapse.org/#!Synapse:syn60958907.1","5fe59f32ba59f6db120dbd48d29e6227"
"syn60959521","ISPY2_535779.nii.gz","1","application/gzip","31808","3505996","1718280960642","3505996","1718280960642","syn60958853","https://www.synapse.org/#!Synapse:syn60959521.1","4699b2dc01c7ab427aa128e1bdf43e90"
"syn60959603","ISPY1_1139.nii.gz","1","application/gzip","31894","3505996","1718281032734","3505996","1718281032734","syn60958853","https://www.synapse.org/#!Synapse:syn60959603.1","1de758396c61a4af949c2fadde3e6661"
"syn60959796","ISPY2_629210.nii.gz","1","application/gzip","32009","3505996","1718281278852","3505996","1718281278852","syn60958853","https://www.synapse.org/#!Synapse:syn60959796.1","1aa7f32723d594a53d71c9cb85e380ce"
"syn60960208","ISPY2_965265.nii.gz","1","application/gzip","32046","3505996","1718282026607","3505996","1718282026607","syn60958853","https://www.synapse.org/#!Synapse:syn60960208.1","b46feab311b5b695b32117a8209c183e"
"syn60958916","ISPY2_213328.nii.gz","1","application/gzip","32119","3505996","1718280444297","3505996","1718280444297","syn60958853","https://www.synapse.org/#!Synapse:syn60958916.1","0ec4d9bb3601ea02dc09df777f3c65ce"
"syn60960360","NACT_34.nii.gz","1","application/gzip","32147","3505996","1718282316146","3505996","1718282316146","syn60958853","https://www.synapse.org/#!Synapse:syn60960360.1","2cb14e69b632537c9952f12c4d914d9d"
"syn60960207","ISPY2_494022.nii.gz","1","application/gzip","32163","3505996","1718282024675","3505996","1718282024675","syn60958853","https://www.synapse.org/#!Synapse:syn60960207.1","6d332757846b469faf2857bcdf811448"
"syn60959955","ISPY2_930853.nii.gz","1","application/gzip","32352","3505996","1718281531479","3505996","1718281531479","syn60958853","https://www.synapse.org/#!Synapse:syn60959955.1","ca18036be751f8d1315ee111c55fcb77"
"syn60959750","ISPY2_303685.nii.gz","1","application/gzip","32455","3505996","1718281192438","3505996","1718281192438","syn60958853","https://www.synapse.org/#!Synapse:syn60959750.1","af982b6270bb05f88758a3241bf3dc81"
"syn60960253","DUKE_847.nii.gz","1","application/gzip","32734","3505996","1718282110496","3505996","1718282110496","syn60958853","https://www.synapse.org/#!Synapse:syn60960253.1","1f5e662476925ad5cc355eca985d56c6"
"syn60960006","ISPY2_605713.nii.gz","1","application/gzip","32819","3505996","1718281634241","3505996","1718281634241","syn60958853","https://www.synapse.org/#!Synapse:syn60960006.1","3fb4631654a17ff9fe13f8c14ceae2d9"
"syn60959667","ISPY2_427321.nii.gz","1","application/gzip","32976","3505996","1718281088602","3505996","1718281088602","syn60958853","https://www.synapse.org/#!Synapse:syn60959667.1","32bacd11190bfb86e2c96d7841104546"
"syn60959733","ISPY2_494296.nii.gz","1","application/gzip","32993","3505996","1718281158139","3505996","1718281158139","syn60958853","https://www.synapse.org/#!Synapse:syn60959733.1","60146fd86fae6832ab25bff55bcaa74d"
"syn60960392","ISPY2_767934.nii.gz","1","application/gzip","33005","3505996","1718282379919","3505996","1718282379919","syn60958853","https://www.synapse.org/#!Synapse:syn60960392.1","b006004407d16d968ed6e9f63ac46e1b"
"syn60960316","ISPY2_627118.nii.gz","1","application/gzip","33040","3505996","1718282238852","3505996","1718282238852","syn60958853","https://www.synapse.org/#!Synapse:syn60960316.1","9ee256d5c80357fb65568aef4f251903"
"syn60960171","ISPY2_511851.nii.gz","1","application/gzip","33115","3505996","1718281951087","3505996","1718281951087","syn60958853","https://www.synapse.org/#!Synapse:syn60960171.1","6207b100a187a5243e0a2ecd3a782bfd"
"syn60959774","ISPY2_443708.nii.gz","1","application/gzip","33117","3505996","1718281241540","3505996","1718281241540","syn60958853","https://www.synapse.org/#!Synapse:syn60959774.1","8a8b3974d5d6c1a88f4bb53bddb4c350"
"syn60959761","ISPY2_769972.nii.gz","1","application/gzip","33168","3505996","1718281214159","3505996","1718281214159","syn60958853","https://www.synapse.org/#!Synapse:syn60959761.1","d88b6304323043771d149cbab882e163"
"syn60959373","DUKE_428.nii.gz","1","application/gzip","33524","3505996","1718280832291","3505996","1718280832291","syn60958853","https://www.synapse.org/#!Synapse:syn60959373.1","2f4ecad2c0df82c5b27b41e8ca030bb0"
"syn60959899","ISPY2_666450.nii.gz","1","application/gzip","33570","3505996","1718281424951","3505996","1718281424951","syn60958853","https://www.synapse.org/#!Synapse:syn60959899.1","7ffdd71017486cd3d10c6a1fa155240c"
"syn60959948","ISPY2_759418.nii.gz","1","application/gzip","33758","3505996","1718281517210","3505996","1718281517210","syn60958853","https://www.synapse.org/#!Synapse:syn60959948.1","f36d2ce9a9b761d0824ee8da4bc79599"
"syn60959843","DUKE_595.nii.gz","1","application/gzip","33816","3505996","1718281344973","3505996","1718281344973","syn60958853","https://www.synapse.org/#!Synapse:syn60959843.1","697f89a57c55158a28f78f9fc8763482"
