"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex"
"syn60957267","NACT_11.nii.gz","1","application/gzip","17495","3505996","1718277678272","3505996","1718277812077","syn60957263","https://www.synapse.org/#!Synapse:syn60957267.1","a73fa92c35e8e022a19cf835a9359eb2"
"syn60958298","ISPY2_395076.nii.gz","1","application/gzip","17499","3505996","1718279184890","3505996","1718279184890","syn60957263","https://www.synapse.org/#!Synapse:syn60958298.1","7b48be9df4cfe3f0d0bf64ab6d5c637b"
"syn60957860","ISPY2_934906.nii.gz","1","application/gzip","17542","3505996","1718278248649","3505996","1718278248649","syn60957263","https://www.synapse.org/#!Synapse:syn60957860.1","22478bc5ede85ee5082b8de449bdbeae"
"syn60957972","ISPY2_814299.nii.gz","1","application/gzip","17586","3505996","1718278831067","3505996","1718278831067","syn60957263","https://www.synapse.org/#!Synapse:syn60957972.1","679592d662e9d08f2f958dd960c7558a"
"syn60957272","ISPY2_157463.nii.gz","1","application/gzip","17652","3505996","1718277682638","3505996","1718279884387","syn60957263","https://www.synapse.org/#!Synapse:syn60957272.1","dcb88d47d8ed7634e192a8348d2bc309"
"syn60957604","ISPY2_831702.nii.gz","1","application/gzip","17688","3505996","1718278062317","3505996","1718278062317","syn60957263","https://www.synapse.org/#!Synapse:syn60957604.1","487d6e866a60764548611904288bd0c4"
"syn60958449","ISPY2_196024.nii.gz","1","application/gzip","17756","3505996","1718279711347","3505996","1718279711347","syn60957263","https://www.synapse.org/#!Synapse:syn60958449.1","4e73c5b94cc8077f87fda585f6ef99fa"
"syn60957507","ISPY1_1056.nii.gz","1","application/gzip","17785","3505996","1718277891524","3505996","1718277891524","syn60957263","https://www.synapse.org/#!Synapse:syn60957507.1","f174edb8e025494aecd65b04188222ec"
"syn60958485","ISPY2_151230.nii.gz","1","application/gzip","17796","3505996","1718279891238","3505996","1718279891238","syn60957263","https://www.synapse.org/#!Synapse:syn60958485.1","4604133346ecf2872c750edd0b13b504"
"syn60957295","NACT_13.nii.gz","1","application/gzip","17821","3505996","1718277728391","3505996","1718277728391","syn60957263","https://www.synapse.org/#!Synapse:syn60957295.1","18b6f862df72d57b9c44767095650d57"
"syn60957607","ISPY2_819622.nii.gz","1","application/gzip","17833","3505996","1718278064527","3505996","1718278064527","syn60957263","https://www.synapse.org/#!Synapse:syn60957607.1","9b25069b3a43bd4a76102871dffc440e"
"syn60958168","ISPY2_579881.nii.gz","1","application/gzip","17856","3505996","1718279086904","3505996","1718279086904","syn60957263","https://www.synapse.org/#!Synapse:syn60958168.1","a18335a1f932693a0fdb2bcbe574ff69"
"syn60958432","ISPY2_220925.nii.gz","1","application/gzip","17936","3505996","1718279579108","3505996","1718279579108","syn60957263","https://www.synapse.org/#!Synapse:syn60958432.1","4d32a4ede71c6623809b8ac94896b3ca"
"syn60957579","ISPY2_910706.nii.gz","1","application/gzip","17957","3505996","1718278044058","3505996","1718278044058","syn60957263","https://www.synapse.org/#!Synapse:syn60957579.1","551bb5ae339832b8e7c81685ba27b8c7"
"syn60958285","ISPY2_413211.nii.gz","1","application/gzip","17987","3505996","1718279175189","3505996","1718279175189","syn60957263","https://www.synapse.org/#!Synapse:syn60958285.1","3548911569460b4fa7561fc8fdae0671"
"syn60958379","ISPY2_287300.nii.gz","1","application/gzip","18023","3505996","1718279310320","3505996","1718279310320","syn60957263","https://www.synapse.org/#!Synapse:syn60958379.1","94c454d869ef6bd7b90789602cd71458"
"syn60957645","ISPY2_701790.nii.gz","1","application/gzip","18029","3505996","1718278092411","3505996","1718278092411","syn60957263","https://www.synapse.org/#!Synapse:syn60957645.1","0579a09934588effd4026b54d4a1fcf9"
"syn60957393","NACT_30.nii.gz","1","application/gzip","18055","3505996","1718277798121","3505996","1718277798121","syn60957263","https://www.synapse.org/#!Synapse:syn60957393.1","1b95dc0e8a3337ce5c1dbfa58ddfdf45"
"syn60957342","ISPY1_1032.nii.gz","1","application/gzip","18078","3505996","1718277762754","3505996","1718277762754","syn60957263","https://www.synapse.org/#!Synapse:syn60957342.1","54449c3f5a94e229f4e08abf94044a4e"
"syn60957629","ISPY2_756412.nii.gz","1","application/gzip","18097","3505996","1718278080648","3505996","1718278080648","syn60957263","https://www.synapse.org/#!Synapse:syn60957629.1","820df65606b67cbb26c1fb4a8d2d222b"
"syn60958378","ISPY2_289107.nii.gz","1","application/gzip","18125","3505996","1718279309564","3505996","1718279309564","syn60957263","https://www.synapse.org/#!Synapse:syn60958378.1","490ecca6795ceb7318f28e3d2cd63033"
"syn60958314","ISPY2_374106.nii.gz","1","application/gzip","18128","3505996","1718279197018","3505996","1718279197018","syn60957263","https://www.synapse.org/#!Synapse:syn60958314.1","7949ec23a3047013653ccb88b6c62d78"
"syn60958228","ISPY2_493472.nii.gz","1","application/gzip","18167","3505996","1718279132150","3505996","1718279132150","syn60957263","https://www.synapse.org/#!Synapse:syn60958228.1","6400cdb8fb46f6a90663fc062009b2b8"
"syn60957543","ISPY2_971492.nii.gz","1","application/gzip","18210","3505996","1718277917922","3505996","1718277917922","syn60957263","https://www.synapse.org/#!Synapse:syn60957543.1","17c4862e3a5b65b4f6588b9cf42bd94d"
"syn60957744","ISPY2_474874.nii.gz","1","application/gzip","18222","3505996","1718278164455","3505996","1718278164455","syn60957263","https://www.synapse.org/#!Synapse:syn60957744.1","51c03a295ab7f6cf54233ec197ce9640"
"syn60958129","ISPY2_625800.nii.gz","1","application/gzip","18293","3505996","1718279057484","3505996","1718279057484","syn60957263","https://www.synapse.org/#!Synapse:syn60958129.1","b5f3e5da977fdf15f93437fbf7a54d43"
"syn60957865","ISPY2_924895.nii.gz","1","application/gzip","18307","3505996","1718278252192","3505996","1718278252192","syn60957263","https://www.synapse.org/#!Synapse:syn60957865.1","826662e1d8007bd6f9be335e98e24b2f"
"syn60957478","ISPY1_1129.nii.gz","1","application/gzip","18324","3505996","1718277870511","3505996","1718277870511","syn60957263","https://www.synapse.org/#!Synapse:syn60957478.1","7d69763dfd7cb9aa9af69add9f8de9ea"
"syn60958137","ISPY2_618717.nii.gz","1","application/gzip","18361","3505996","1718279063537","3505996","1718279063537","syn60957263","https://www.synapse.org/#!Synapse:syn60958137.1","c345e8fa24b6dd9893d9aeaf7f3f0924"
"syn60958641","ISPY2_109980.nii.gz","1","application/gzip","18366","3505996","1718280001831","3505996","1718280001831","syn60957263","https://www.synapse.org/#!Synapse:syn60958641.1","493f16e89a057223d4522e88de64b6f0"
"syn60957269","ISPY2_269899.nii.gz","1","application/gzip","18421","3505996","1718277680070","3505996","1718279543337","syn60957263","https://www.synapse.org/#!Synapse:syn60957269.1","33cc9e63609645a85c2c0e64b5f9e5d9"
"syn60957949","ISPY2_847272.nii.gz","1","application/gzip","18422","3505996","1718278814706","3505996","1718278814706","syn60957263","https://www.synapse.org/#!Synapse:syn60957949.1","8e5ab7343712182b147f1892ba0fbf04"
"syn60957639","ISPY2_724293.nii.gz","1","application/gzip","18461","3505996","1718278088010","3505996","1718278088010","syn60957263","https://www.synapse.org/#!Synapse:syn60957639.1","d03f822d480d5f33ce3fffd6093daef5"
"syn60957887","ISPY2_891645.nii.gz","1","application/gzip","18501","3505996","1718278266886","3505996","1718278266886","syn60957263","https://www.synapse.org/#!Synapse:syn60957887.1","ed55ee4fd8d06e1cafc320a6c1ca3d62"
"syn60958360","ISPY2_316996.nii.gz","1","application/gzip","18503","3505996","1718279231754","3505996","1718279231754","syn60957263","https://www.synapse.org/#!Synapse:syn60958360.1","e72910644dd4c2533b066ad7b6521b0f"
"syn60958001","ISPY2_790070.nii.gz","1","application/gzip","18531","3505996","1718278848757","3505996","1718278848757","syn60957263","https://www.synapse.org/#!Synapse:syn60958001.1","cafd3d2eac49851ecd8ab30ed1681461"
"syn60958076","ISPY2_692885.nii.gz","1","application/gzip","18547","3505996","1718279017296","3505996","1718279017296","syn60957263","https://www.synapse.org/#!Synapse:syn60958076.1","792eb86d2caa90bb266bf9ee6b25ed91"
"syn60958047","ISPY2_735673.nii.gz","1","application/gzip","18549","3505996","1718278995491","3505996","1718278995491","syn60957263","https://www.synapse.org/#!Synapse:syn60958047.1","92a93e433a4622159929ada61640b34e"
"syn60958487","ISPY2_145777.nii.gz","1","application/gzip","18567","3505996","1718279892711","3505996","1718279892711","syn60957263","https://www.synapse.org/#!Synapse:syn60958487.1","e39e6830a4a968ab5f5fe39371c4ba5a"
"syn60958054","ISPY2_728149.nii.gz","1","application/gzip","18569","3505996","1718279000790","3505996","1718279000790","syn60957263","https://www.synapse.org/#!Synapse:syn60958054.1","be34418c26450ac148ed95f7491504f6"
"syn60958625","ISPY2_131961.nii.gz","1","application/gzip","18597","3505996","1718279989415","3505996","1718279989415","syn60957263","https://www.synapse.org/#!Synapse:syn60958625.1","c8409a5df937f8bc6cf0157bcdcdba98"
"syn60957750","ISPY2_458196.nii.gz","1","application/gzip","18611","3505996","1718278168883","3505996","1718278168883","syn60957263","https://www.synapse.org/#!Synapse:syn60957750.1","6f0e9ea5a096939b8ef8e8b1a5b19285"
"syn60958220","ISPY2_501303.nii.gz","1","application/gzip","18679","3505996","1718279126095","3505996","1718279126095","syn60957263","https://www.synapse.org/#!Synapse:syn60958220.1","0ee4b0e4b5ba456220736fc692e3a55d"
"syn60957999","ISPY2_790722.nii.gz","1","application/gzip","18681","3505996","1718278847301","3505996","1718278847301","syn60957263","https://www.synapse.org/#!Synapse:syn60957999.1","b301bb531876a53858af571a1243063c"
"syn60957713","ISPY2_541165.nii.gz","1","application/gzip","18698","3505996","1718278141798","3505996","1718278141798","syn60957263","https://www.synapse.org/#!Synapse:syn60957713.1","a5649580f68957e7f4778a8e7a281d2e"
"syn60957825","ISPY2_213913.nii.gz","1","application/gzip","18715","3505996","1718278223291","3505996","1718278223291","syn60957263","https://www.synapse.org/#!Synapse:syn60957825.1","4ce0e3b9bc0883309ff644464888e8a9"
"syn60958619","ISPY2_144302.nii.gz","1","application/gzip","18803","3505996","1718279984941","3505996","1718279984941","syn60957263","https://www.synapse.org/#!Synapse:syn60958619.1","5be8e83e6a3027326f47063faba3c4ae"
"syn60958199","ISPY2_535415.nii.gz","1","application/gzip","18831","3505996","1718279110121","3505996","1718279110121","syn60957263","https://www.synapse.org/#!Synapse:syn60958199.1","c89e51257138507546742781111fb312"
"syn60957657","ISPY2_668752.nii.gz","1","application/gzip","18850","3505996","1718278100990","3505996","1718278100990","syn60957263","https://www.synapse.org/#!Synapse:syn60957657.1","4f3511f7a5995136b03d1a1ca32978d7"
"syn60958373","ISPY2_294265.nii.gz","1","application/gzip","18877","3505996","1718279305739","3505996","1718279305739","syn60957263","https://www.synapse.org/#!Synapse:syn60958373.1","b20f38471e1e5638c8280361100a8523"
"syn60958515","ISPY2_104384.nii.gz","1","application/gzip","18895","3505996","1718279910925","3505996","1718279910925","syn60957263","https://www.synapse.org/#!Synapse:syn60958515.1","616a570c621cda9be56af3ae30f7d916"
"syn60957537","ISPY2_983841.nii.gz","1","application/gzip","18901","3505996","1718277913650","3505996","1718277913650","syn60957263","https://www.synapse.org/#!Synapse:syn60957537.1","0497f425f2d99527f75a5cf9c7a36cda"
"syn60958265","ISPY2_437162.nii.gz","1","application/gzip","18902","3505996","1718279159871","3505996","1718279159871","syn60957263","https://www.synapse.org/#!Synapse:syn60958265.1","af9057e75380653e878ed4a3bef60bad"
"syn60957944","ISPY2_851180.nii.gz","1","application/gzip","18925","3505996","1718278811054","3505996","1718278811054","syn60957263","https://www.synapse.org/#!Synapse:syn60957944.1","62366a47952e2c2ae61620f6932fa1a5"
"syn60958296","ISPY2_397505.nii.gz","1","application/gzip","18972","3505996","1718279183429","3505996","1718279183429","syn60957263","https://www.synapse.org/#!Synapse:syn60958296.1","937097530e2fb62cca4b83855e651d2e"
"syn60957857","ISPY2_941926.nii.gz","1","application/gzip","18977","3505996","1718278246512","3505996","1718278246512","syn60957263","https://www.synapse.org/#!Synapse:syn60957857.1","398ce7584b1dd9ab266b90953779b144"
"syn60957582","ISPY2_900959.nii.gz","1","application/gzip","19018","3505996","1718278046219","3505996","1718278046219","syn60957263","https://www.synapse.org/#!Synapse:syn60957582.1","74ffce1f8d6dc39855585f4ffdeb9e0a"
"syn60958095","ISPY2_666715.nii.gz","1","application/gzip","19047","3505996","1718279031625","3505996","1718279031625","syn60957263","https://www.synapse.org/#!Synapse:syn60958095.1","2cdd0d2941388ffc180ccb0557303943"
"syn60958506","ISPY2_111881.nii.gz","1","application/gzip","19052","3505996","1718279907168","3505996","1718279907168","syn60957263","https://www.synapse.org/#!Synapse:syn60958506.1","bf003a6452c91d6b4354cd3db970d4a4"
"syn60958367","ISPY2_301665.nii.gz","1","application/gzip","19112","3505996","1718279301154","3505996","1718279301154","syn60957263","https://www.synapse.org/#!Synapse:syn60958367.1","ebe5010d58279eda063a1a1cd9ded85c"
"syn60958165","ISPY2_586091.nii.gz","1","application/gzip","19128","3505996","1718279084675","3505996","1718279084675","syn60957263","https://www.synapse.org/#!Synapse:syn60958165.1","d53c7f6fc793af33cfd14892f347fe27"
"syn60958407","ISPY2_248255.nii.gz","1","application/gzip","19149","3505996","1718279553782","3505996","1718279553782","syn60957263","https://www.synapse.org/#!Synapse:syn60958407.1","701b5fa2f76b52628f77291788ff0d65"
"syn60958340","ISPY2_340186.nii.gz","1","application/gzip","19180","3505996","1718279216527","3505996","1718279216527","syn60957263","https://www.synapse.org/#!Synapse:syn60958340.1","2d35ebb1dff1fd0dbc0162870d6e2513"
"syn60958321","ISPY2_363669.nii.gz","1","application/gzip","19231","3505996","1718279202375","3505996","1718279202375","syn60957263","https://www.synapse.org/#!Synapse:syn60958321.1","cd5152dc530445ecf1d7e0ff6585e058"
"syn60957796","ISPY2_296123.nii.gz","1","application/gzip","19258","3505996","1718278201911","3505996","1718278201911","syn60957263","https://www.synapse.org/#!Synapse:syn60957796.1","0e400219dfa2ead8b2a5907200423e21"
"syn60957677","ISPY2_637566.nii.gz","1","application/gzip","19264","3505996","1718278115415","3505996","1718278115415","syn60957263","https://www.synapse.org/#!Synapse:syn60957677.1","118c0d9745d1c5ce1bd8a3217c1f5a95"
"syn60957742","ISPY2_477994.nii.gz","1","application/gzip","19315","3505996","1718278163049","3505996","1718278163049","syn60957263","https://www.synapse.org/#!Synapse:syn60957742.1","311b45923fb840cf492278228baac6cd"
"syn60957592","ISPY2_884266.nii.gz","1","application/gzip","19323","3505996","1718278053547","3505996","1718278053547","syn60957263","https://www.synapse.org/#!Synapse:syn60957592.1","f7d416b44ed8bfb73bc187ab97535f97"
"syn60958084","ISPY2_685795.nii.gz","1","application/gzip","19325","3505996","1718279023316","3505996","1718279023316","syn60957263","https://www.synapse.org/#!Synapse:syn60958084.1","9b0de1e9d0db646e3501571dc39c65d0"
"syn60957843","ISPY2_178815.nii.gz","1","application/gzip","19378","3505996","1718278236285","3505996","1718278236285","syn60957263","https://www.synapse.org/#!Synapse:syn60957843.1","a831d5b03f411f54a8f47662eca22434"
"syn60957841","ISPY2_180027.nii.gz","1","application/gzip","19397","3505996","1718278234821","3505996","1718278234821","syn60957263","https://www.synapse.org/#!Synapse:syn60957841.1","7e4862cb55d90ff8ec0b516b9d599d97"
"syn60958267","ISPY2_432114.nii.gz","1","application/gzip","19429","3505996","1718279161424","3505996","1718279161424","syn60957263","https://www.synapse.org/#!Synapse:syn60958267.1","c97dbda3ee6938b5daaca7b597cb98e6"
"syn60958439","ISPY2_208650.nii.gz","1","application/gzip","19522","3505996","1718279584355","3505996","1718279584355","syn60957263","https://www.synapse.org/#!Synapse:syn60958439.1","e4d48c774d3c51e6d271b6c0adda0c7c"
"syn60957951","ISPY2_845147.nii.gz","1","application/gzip","19532","3505996","1718278816125","3505996","1718278816125","syn60957263","https://www.synapse.org/#!Synapse:syn60957951.1","fdc7eba4425cab19c3f9902dffe9ed8f"
"syn60958217","ISPY2_507198.nii.gz","1","application/gzip","19552","3505996","1718279123812","3505996","1718279123812","syn60957263","https://www.synapse.org/#!Synapse:syn60958217.1","74167e5e04a8152ada5524ede96f6e46"
"syn60957310","ISPY1_1181.nii.gz","1","application/gzip","19558","3505996","1718277739422","3505996","1718277739422","syn60957263","https://www.synapse.org/#!Synapse:syn60957310.1","131ceeee88bdf0126b5dfe369ac84df9"
"syn60958492","ISPY2_134526.nii.gz","1","application/gzip","19569","3505996","1718279896512","3505996","1718279896512","syn60957263","https://www.synapse.org/#!Synapse:syn60958492.1","91ddac1831c47da371865180956d9ab8"
"syn60958126","ISPY2_628692.nii.gz","1","application/gzip","19627","3505996","1718279055218","3505996","1718279055218","syn60957263","https://www.synapse.org/#!Synapse:syn60958126.1","ddad19e5178bc3a8e12cd1cf78ec504d"
"syn60958090","ISPY2_677910.nii.gz","1","application/gzip","19629","3505996","1718279027974","3505996","1718279027974","syn60957263","https://www.synapse.org/#!Synapse:syn60958090.1","9025a704f24f45391c0de802a675a410"
"syn60957938","ISPY2_860243.nii.gz","1","application/gzip","19654","3505996","1718278807588","3505996","1718278807588","syn60957263","https://www.synapse.org/#!Synapse:syn60957938.1","663c1d45a37374ad0507165269048130"
"syn60957314","ISPY1_1165.nii.gz","1","application/gzip","19748","3505996","1718277742365","3505996","1718277742365","syn60957263","https://www.synapse.org/#!Synapse:syn60957314.1","30c48b00faf3f076c3c511677489e38c"
"syn60957982","ISPY2_802105.nii.gz","1","application/gzip","19782","3505996","1718278837452","3505996","1718278837452","syn60957263","https://www.synapse.org/#!Synapse:syn60957982.1","2da5d03315d7eb788b4ec2bc525e3436"
"syn60958313","ISPY2_374121.nii.gz","1","application/gzip","19795","3505996","1718279196288","3505996","1718279196288","syn60957263","https://www.synapse.org/#!Synapse:syn60958313.1","f47cea80bc0e96d354c8a164a3ab46e4"
"syn60958633","ISPY2_122579.nii.gz","1","application/gzip","19815","3505996","1718279995494","3505996","1718279995494","syn60957263","https://www.synapse.org/#!Synapse:syn60958633.1","9c805597a282059e5485f4b6f280c64d"
"syn60958383","ISPY2_284443.nii.gz","1","application/gzip","19820","3505996","1718279313369","3505996","1718279313369","syn60957263","https://www.synapse.org/#!Synapse:syn60958383.1","99e64f8344ecddfded968106a31739be"
"syn60958270","ISPY2_427321.nii.gz","1","application/gzip","19823","3505996","1718279163719","3505996","1718279163719","syn60957263","https://www.synapse.org/#!Synapse:syn60958270.1","e895feede5ff608ef9576ff5ae759aee"
"syn60957745","ISPY2_472799.nii.gz","1","application/gzip","19833","3505996","1718278165164","3505996","1718278165164","syn60957263","https://www.synapse.org/#!Synapse:syn60957745.1","368c83e29cb143ca2478d9e5b7af8270"
"syn60957977","ISPY2_804979.nii.gz","1","application/gzip","19882","3505996","1718278833931","3505996","1718278833931","syn60957263","https://www.synapse.org/#!Synapse:syn60957977.1","4f2a82fab73e069cc6e4ce0b461e3f11"
"syn60957602","ISPY2_834418.nii.gz","1","application/gzip","19902","3505996","1718278060896","3505996","1718278060896","syn60957263","https://www.synapse.org/#!Synapse:syn60957602.1","67634d5dc76078070aa99260fba17d63"
"syn60957984","ISPY2_800447.nii.gz","1","application/gzip","19921","3505996","1718278838887","3505996","1718278838887","syn60957263","https://www.synapse.org/#!Synapse:syn60957984.1","d3245a7e941e8a15103cbfce7b488bcf"
"syn60957800","ISPY2_277888.nii.gz","1","application/gzip","19925","3505996","1718278204994","3505996","1718278204994","syn60957263","https://www.synapse.org/#!Synapse:syn60957800.1","820bd2f8a4d15f819dc4c1c81e3cdd02"
"syn60957666","ISPY2_649198.nii.gz","1","application/gzip","19941","3505996","1718278107500","3505996","1718278107500","syn60957263","https://www.synapse.org/#!Synapse:syn60957666.1","fbd191f922f3ccb8aa8ee84af192771e"
"syn60957354","ISPY2_991818.nii.gz","1","application/gzip","19953","3505996","1718277771501","3505996","1718277771501","syn60957263","https://www.synapse.org/#!Synapse:syn60957354.1","93e32f5c1db4a1fd2f36e706f75e7f92"
"syn60958425","ISPY2_228340.nii.gz","1","application/gzip","19973","3505996","1718279567009","3505996","1718279567009","syn60957263","https://www.synapse.org/#!Synapse:syn60958425.1","a4a80634e643251dbc14dd9a414c06e8"
"syn60958350","ISPY2_326202.nii.gz","1","application/gzip","19982","3505996","1718279224147","3505996","1718279224147","syn60957263","https://www.synapse.org/#!Synapse:syn60958350.1","d95c6878536921d177a235074b9ed39b"
"syn60958215","ISPY2_510543.nii.gz","1","application/gzip","20001","3505996","1718279122320","3505996","1718279122320","syn60957263","https://www.synapse.org/#!Synapse:syn60958215.1","88bdab09af2ff9fd095292f68ba684b0"
"syn60958402","ISPY2_255535.nii.gz","1","application/gzip","20019","3505996","1718279550047","3505996","1718279550047","syn60957263","https://www.synapse.org/#!Synapse:syn60958402.1","ad4c804242b178cbf59807685b922a54"
"syn60958445","ISPY2_200222.nii.gz","1","application/gzip","20027","3505996","1718279708262","3505996","1718279708262","syn60957263","https://www.synapse.org/#!Synapse:syn60958445.1","6ad68dbb9fbedb8a91980f8caeca7de2"
"syn60958060","ISPY2_721099.nii.gz","1","application/gzip","20115","3505996","1718279005226","3505996","1718279005226","syn60957263","https://www.synapse.org/#!Synapse:syn60958060.1","b0ae827b41d46051fbe7fc254105621f"
"syn60957597","ISPY2_860901.nii.gz","1","application/gzip","20122","3505996","1718278057196","3505996","1718278057196","syn60957263","https://www.synapse.org/#!Synapse:syn60957597.1","47c5ba7fe7029dc543de980bc0a5ff62"
"syn60958057","ISPY2_726381.nii.gz","1","application/gzip","20127","3505996","1718279003001","3505996","1718279003001","syn60957263","https://www.synapse.org/#!Synapse:syn60958057.1","17f9abf535832928c66261a5d84faeb5"
"syn60957756","ISPY2_433144.nii.gz","1","application/gzip","20150","3505996","1718278173290","3505996","1718278173290","syn60957263","https://www.synapse.org/#!Synapse:syn60957756.1","6cdecdbee7c470c3e96b20b0c5abcec0"
"syn60958109","ISPY2_652480.nii.gz","1","application/gzip","20158","3505996","1718279042248","3505996","1718279042248","syn60957263","https://www.synapse.org/#!Synapse:syn60958109.1","b160b626197198680f456c867f3ae776"
"syn60958318","ISPY2_369040.nii.gz","1","application/gzip","20164","3505996","1718279200031","3505996","1718279200031","syn60957263","https://www.synapse.org/#!Synapse:syn60958318.1","f39190eaeb6f15b7118554ff9193e040"
"syn60957687","ISPY2_605713.nii.gz","1","application/gzip","20208","3505996","1718278122788","3505996","1718278122788","syn60957263","https://www.synapse.org/#!Synapse:syn60957687.1","57bd0d37e584900c25e09ee07dbdb08a"
"syn60958291","ISPY2_405717.nii.gz","1","application/gzip","20215","3505996","1718279179692","3505996","1718279179692","syn60957263","https://www.synapse.org/#!Synapse:syn60958291.1","a6cd1bae60acc69c2c170e0ac2537817"
"syn60957366","ISPY2_943879.nii.gz","1","application/gzip","20287","3505996","1718277780114","3505996","1718277780114","syn60957263","https://www.synapse.org/#!Synapse:syn60957366.1","84085b2bd48e5d3e6963d49924e3a2eb"
"syn60957662","ISPY2_654956.nii.gz","1","application/gzip","20339","3505996","1718278104629","3505996","1718278104629","syn60957263","https://www.synapse.org/#!Synapse:syn60957662.1","7485da779f5fa39fd5f39dd32febb809"
"syn60958164","ISPY2_586207.nii.gz","1","application/gzip","20340","3505996","1718279083951","3505996","1718279083951","syn60957263","https://www.synapse.org/#!Synapse:syn60958164.1","e48346604a8fadca2ad217822bda11e6"
"syn60957992","ISPY2_794128.nii.gz","1","application/gzip","20368","3505996","1718278843153","3505996","1718278843153","syn60957263","https://www.synapse.org/#!Synapse:syn60957992.1","7dcbf286274cc79bfecb00e07e2e1f37"
"syn60957644","ISPY2_706169.nii.gz","1","application/gzip","20421","3505996","1718278091699","3505996","1718278091699","syn60957263","https://www.synapse.org/#!Synapse:syn60957644.1","ef88bc68f45765475f5acac143c4d377"
"syn60958324","ISPY2_360937.nii.gz","1","application/gzip","20433","3505996","1718279204657","3505996","1718279204657","syn60957263","https://www.synapse.org/#!Synapse:syn60958324.1","46feaf52cdac89e5292a26d00053c119"
"syn60958252","ISPY2_456506.nii.gz","1","application/gzip","20487","3505996","1718279150192","3505996","1718279150192","syn60957263","https://www.synapse.org/#!Synapse:syn60958252.1","765a93d1dc32e88e30e1ab7bf3a91043"
"syn60958409","ISPY2_245655.nii.gz","1","application/gzip","20529","3505996","1718279555223","3505996","1718279555223","syn60957263","https://www.synapse.org/#!Synapse:syn60958409.1","7e7c357a6a72ddf23ddaccd4f83bd0df"
"syn60958327","ISPY2_355942.nii.gz","1","application/gzip","20545","3505996","1718279206916","3505996","1718279206916","syn60957263","https://www.synapse.org/#!Synapse:syn60958327.1","ef2f22bd1e7912532a362b680af39837"
"syn60957566","ISPY2_930903.nii.gz","1","application/gzip","20622","3505996","1718278034645","3505996","1718278034645","syn60957263","https://www.synapse.org/#!Synapse:syn60957566.1","f579526b6dcfb27e92c1e85eaa5e3edf"
"syn60958179","ISPY2_568331.nii.gz","1","application/gzip","20634","3505996","1718279095089","3505996","1718279095089","syn60957263","https://www.synapse.org/#!Synapse:syn60958179.1","db589e071ad41e28b35d2958d6ce225b"
"syn60957472","ISPY1_1139.nii.gz","1","application/gzip","20663","3505996","1718277866218","3505996","1718277866218","syn60957263","https://www.synapse.org/#!Synapse:syn60957472.1","308a363015842eb7bedbcea5882a3926"
"syn60957643","ISPY2_708387.nii.gz","1","application/gzip","20684","3505996","1718278090958","3505996","1718278090958","syn60957263","https://www.synapse.org/#!Synapse:syn60957643.1","0aaaa4755f6c411da7c91a578156f1c8"
"syn60957936","ISPY2_862244.nii.gz","1","application/gzip","20765","3505996","1718278806158","3505996","1718278806158","syn60957263","https://www.synapse.org/#!Synapse:syn60957936.1","8e2ec7ed539d42e904d438f869241485"
"syn60957741","ISPY2_478655.nii.gz","1","application/gzip","20794","3505996","1718278162288","3505996","1718278162288","syn60957263","https://www.synapse.org/#!Synapse:syn60957741.1","89ebe4ecf11aaaeab46aa7470407a5fe"
"syn60958442","ISPY2_203060.nii.gz","1","application/gzip","20807","3505996","1718279586572","3505996","1718279586572","syn60957263","https://www.synapse.org/#!Synapse:syn60958442.1","c87bdefd443febf37ced6559f187171c"
"syn60957979","ISPY2_803677.nii.gz","1","application/gzip","20837","3505996","1718278835371","3505996","1718278835371","syn60957263","https://www.synapse.org/#!Synapse:syn60957979.1","473b8721740bfc7144ac87be88b3688e"
"syn60957589","ISPY2_889049.nii.gz","1","application/gzip","20858","3505996","1718278051348","3505996","1718278051348","syn60957263","https://www.synapse.org/#!Synapse:syn60957589.1","98e5a1025931c3fa52c0b943550b27b0"
"syn60958451","ISPY2_190224.nii.gz","1","application/gzip","20887","3505996","1718279712843","3505996","1718279712843","syn60957263","https://www.synapse.org/#!Synapse:syn60958451.1","f5dbff02236ead1f480035ead3ac709b"
"syn60958226","ISPY2_494296.nii.gz","1","application/gzip","20899","3505996","1718279130656","3505996","1718279130656","syn60957263","https://www.synapse.org/#!Synapse:syn60958226.1","7f9e72cde126c4c1545e0a6420589468"
"syn60957567","ISPY2_930853.nii.gz","1","application/gzip","20908","3505996","1718278035370","3505996","1718278035370","syn60957263","https://www.synapse.org/#!Synapse:syn60957567.1","99851cea0b330e68f9b8c4540caa371c"
"syn60957768","ISPY2_411684.nii.gz","1","application/gzip","20927","3505996","1718278181887","3505996","1718278181887","syn60957263","https://www.synapse.org/#!Synapse:syn60957768.1","c68f47a658a77c488debd7249ca1df0c"
"syn60957987","ISPY2_797639.nii.gz","1","application/gzip","20938","3505996","1718278840312","3505996","1718278840312","syn60957263","https://www.synapse.org/#!Synapse:syn60957987.1","c16619711fdaf32f0b34c04796a281f0"
"syn60957624","ISPY2_771443.nii.gz","1","application/gzip","20986","3505996","1718278076962","3505996","1718278076962","syn60957263","https://www.synapse.org/#!Synapse:syn60957624.1","8567145feefbde05a2c874727a991c7a"
